# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-04-06 11:49:27 -04:00	(natwebcaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10128500 WEBER RIVER NEAR OAKLEY, UT
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 10128500
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    143489      00060        00003      144284         Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been edited or estimated by USGS personnel and is write protected.
#     P  Provisional data subject to revision.
#     Ice  Ice affected
#
agency_cd	site_no	datetime	143489_00060_00003	143489_00060_00003_cd
USGS	10128500	1918-01-15	66	A
USGS	10128500	1918-01-16	66	A
USGS	10128500	1918-01-17	66	A
USGS	10128500	1918-01-18	66	A
USGS	10128500	1918-01-19	66	A
USGS	10128500	1918-01-20	66	A
USGS	10128500	1918-01-21	66	A
USGS	10128500	1918-01-22	66	A
USGS	10128500	1918-01-23	66	A
USGS	10128500	1918-01-24	66	A
USGS	10128500	1918-01-25	66	A
USGS	10128500	1918-01-26	66	A
USGS	10128500	1918-01-27	66	A
USGS	10128500	1918-01-28	66	A
USGS	10128500	1918-01-29	66	A
USGS	10128500	1918-01-30	66	A
USGS	10128500	1918-01-31	66	A
USGS	10128500	1918-02-01	62	A
USGS	10128500	1918-02-02	62	A
USGS	10128500	1918-02-03	62	A
USGS	10128500	1918-02-04	62	A
USGS	10128500	1918-02-05	62	A
USGS	10128500	1918-02-06	62	A
USGS	10128500	1918-02-07	62	A
USGS	10128500	1918-02-08	62	A
USGS	10128500	1918-02-09	62	A
USGS	10128500	1918-02-10	62	A
USGS	10128500	1918-02-11	62	A
USGS	10128500	1918-02-12	62	A
USGS	10128500	1918-02-13	62	A
USGS	10128500	1918-02-14	62	A
USGS	10128500	1918-02-15	62	A
USGS	10128500	1918-02-16	62	A
USGS	10128500	1918-02-17	62	A
USGS	10128500	1918-02-18	62	A
USGS	10128500	1918-02-19	62	A
USGS	10128500	1918-02-20	62	A
USGS	10128500	1918-02-21	62	A
USGS	10128500	1918-02-22	62	A
USGS	10128500	1918-02-23	62	A
USGS	10128500	1918-02-24	62	A
USGS	10128500	1918-02-25	62	A
USGS	10128500	1918-02-26	62	A
USGS	10128500	1918-02-27	62	A
USGS	10128500	1918-02-28	62	A
USGS	10128500	1918-03-01	70	A
USGS	10128500	1918-03-02	70	A
USGS	10128500	1918-03-03	70	A
USGS	10128500	1918-03-04	70	A
USGS	10128500	1918-03-05	70	A
USGS	10128500	1918-03-06	70	A
USGS	10128500	1918-03-07	70	A
USGS	10128500	1918-03-08	70	A
USGS	10128500	1918-03-09	70	A
USGS	10128500	1918-03-10	70	A
USGS	10128500	1918-03-11	70	A
USGS	10128500	1918-03-12	70	A
USGS	10128500	1918-03-13	70	A
USGS	10128500	1918-03-14	78	A
USGS	10128500	1918-03-15	77	A
USGS	10128500	1918-03-16	76	A
USGS	10128500	1918-03-17	75	A
USGS	10128500	1918-03-18	74	A
USGS	10128500	1918-03-19	73	A
USGS	10128500	1918-03-20	72	A
USGS	10128500	1918-03-21	72	A
USGS	10128500	1918-03-22	77	A
USGS	10128500	1918-03-23	82	A
USGS	10128500	1918-03-24	87	A
USGS	10128500	1918-03-25	92	A
USGS	10128500	1918-03-26	101	A
USGS	10128500	1918-03-27	110	A
USGS	10128500	1918-03-28	101	A
USGS	10128500	1918-03-29	92	A
USGS	10128500	1918-03-30	92	A
USGS	10128500	1918-03-31	101	A
USGS	10128500	1918-04-01	110	A
USGS	10128500	1918-04-02	110	A
USGS	10128500	1918-04-03	110	A
USGS	10128500	1918-04-04	92	A
USGS	10128500	1918-04-05	92	A
USGS	10128500	1918-04-06	92	A
USGS	10128500	1918-04-07	92	A
USGS	10128500	1918-04-08	92	A
USGS	10128500	1918-04-09	101	A
USGS	10128500	1918-04-10	110	A
USGS	10128500	1918-04-11	121	A
USGS	10128500	1918-04-12	132	A
USGS	10128500	1918-04-13	145	A
USGS	10128500	1918-04-14	152	A
USGS	10128500	1918-04-15	158	A
USGS	10128500	1918-04-16	132	A
USGS	10128500	1918-04-17	132	A
USGS	10128500	1918-04-18	110	A
USGS	10128500	1918-04-19	110	A
USGS	10128500	1918-04-20	110	A
USGS	10128500	1918-04-21	110	A
USGS	10128500	1918-04-22	110	A
USGS	10128500	1918-04-23	132	A
USGS	10128500	1918-04-24	158	A
USGS	10128500	1918-04-25	188	A
USGS	10128500	1918-04-26	188	A
USGS	10128500	1918-04-27	188	A
USGS	10128500	1918-04-28	188	A
USGS	10128500	1918-04-29	222	A
USGS	10128500	1918-04-30	241	A
USGS	10128500	1918-05-01	260	A
USGS	10128500	1918-05-02	158	A
USGS	10128500	1918-05-03	222	A
USGS	10128500	1918-05-04	346	A
USGS	10128500	1918-05-05	542	A
USGS	10128500	1918-05-06	652	A
USGS	10128500	1918-05-07	596	A
USGS	10128500	1918-05-08	596	A
USGS	10128500	1918-05-09	569	A
USGS	10128500	1918-05-10	542	A
USGS	10128500	1918-05-11	490	A
USGS	10128500	1918-05-12	465	A
USGS	10128500	1918-05-13	440	A
USGS	10128500	1918-05-14	440	A
USGS	10128500	1918-05-15	542	A
USGS	10128500	1918-05-16	542	A
USGS	10128500	1918-05-17	542	A
USGS	10128500	1918-05-18	542	A
USGS	10128500	1918-05-19	490	A
USGS	10128500	1918-05-20	490	A
USGS	10128500	1918-05-21	490	A
USGS	10128500	1918-05-22	542	A
USGS	10128500	1918-05-23	542	A
USGS	10128500	1918-05-24	710	A
USGS	10128500	1918-05-25	710	A
USGS	10128500	1918-05-26	681	A
USGS	10128500	1918-05-27	652	A
USGS	10128500	1918-05-28	596	A
USGS	10128500	1918-05-29	596	A
USGS	10128500	1918-05-30	652	A
USGS	10128500	1918-05-31	652	A
USGS	10128500	1918-06-01	596	A
USGS	10128500	1918-06-02	652	A
USGS	10128500	1918-06-03	899	A
USGS	10128500	1918-06-04	1040	A
USGS	10128500	1918-06-05	1260	A
USGS	10128500	1918-06-06	1340	A
USGS	10128500	1918-06-07	1420	A
USGS	10128500	1918-06-08	1500	A
USGS	10128500	1918-06-09	1580	A
USGS	10128500	1918-06-10	1750	A
USGS	10128500	1918-06-11	1930	A
USGS	10128500	1918-06-12	1930	A
USGS	10128500	1918-06-13	2020	A
USGS	10128500	1918-06-14	2110	A
USGS	10128500	1918-06-15	1930	A
USGS	10128500	1918-06-16	1580	A
USGS	10128500	1918-06-17	1340	A
USGS	10128500	1918-06-18	1220	A
USGS	10128500	1918-06-19	1110	A
USGS	10128500	1918-06-20	1110	A
USGS	10128500	1918-06-21	899	A
USGS	10128500	1918-06-22	770	A
USGS	10128500	1918-06-23	652	A
USGS	10128500	1918-06-24	596	A
USGS	10128500	1918-06-25	542	A
USGS	10128500	1918-06-26	490	A
USGS	10128500	1918-06-27	392	A
USGS	10128500	1918-06-28	347	A
USGS	10128500	1918-06-29	302	A
USGS	10128500	1918-06-30	260	A
USGS	10128500	1918-07-01	241	A
USGS	10128500	1918-07-02	222	A
USGS	10128500	1918-07-03	222	A
USGS	10128500	1918-07-04	205	A
USGS	10128500	1918-07-05	188	A
USGS	10128500	1918-07-06	173	A
USGS	10128500	1918-07-07	173	A
USGS	10128500	1918-07-08	158	A
USGS	10128500	1918-07-09	158	A
USGS	10128500	1918-07-10	158	A
USGS	10128500	1918-07-11	158	A
USGS	10128500	1918-07-12	158	A
USGS	10128500	1918-07-13	158	A
USGS	10128500	1918-07-14	158	A
USGS	10128500	1918-07-15	158	A
USGS	10128500	1918-07-16	145	A
USGS	10128500	1918-07-17	132	A
USGS	10128500	1918-07-18	132	A
USGS	10128500	1918-07-19	132	A
USGS	10128500	1918-07-20	132	A
USGS	10128500	1918-07-21	121	A
USGS	10128500	1918-07-22	121	A
USGS	10128500	1918-07-23	121	A
USGS	10128500	1918-07-24	110	A
USGS	10128500	1918-07-25	110	A
USGS	10128500	1918-07-26	110	A
USGS	10128500	1918-07-27	110	A
USGS	10128500	1918-07-28	101	A
USGS	10128500	1918-07-29	101	A
USGS	10128500	1918-07-30	92	A
USGS	10128500	1918-07-31	92	A
USGS	10128500	1918-08-01	92	A
USGS	10128500	1918-08-02	92	A
USGS	10128500	1918-08-03	85	A
USGS	10128500	1918-08-04	85	A
USGS	10128500	1918-08-05	85	A
USGS	10128500	1918-08-06	85	A
USGS	10128500	1918-08-07	85	A
USGS	10128500	1918-08-08	78	A
USGS	10128500	1918-08-09	78	A
USGS	10128500	1918-08-10	78	A
USGS	10128500	1918-08-11	78	A
USGS	10128500	1918-08-12	78	A
USGS	10128500	1918-08-13	78	A
USGS	10128500	1918-08-14	78	A
USGS	10128500	1918-08-15	78	A
USGS	10128500	1918-08-16	78	A
USGS	10128500	1918-08-17	72	A
USGS	10128500	1918-08-18	72	A
USGS	10128500	1918-08-19	72	A
USGS	10128500	1918-08-20	72	A
USGS	10128500	1918-08-21	72	A
USGS	10128500	1918-08-22	72	A
USGS	10128500	1918-08-23	72	A
USGS	10128500	1918-08-24	72	A
USGS	10128500	1918-08-25	66	A
USGS	10128500	1918-08-26	66	A
USGS	10128500	1918-08-27	66	A
USGS	10128500	1918-08-28	60	A
USGS	10128500	1918-08-29	60	A
USGS	10128500	1918-08-30	60	A
USGS	10128500	1918-08-31	60	A
USGS	10128500	1918-09-01	60	A
USGS	10128500	1918-09-02	60	A
USGS	10128500	1918-09-03	60	A
USGS	10128500	1918-09-04	60	A
USGS	10128500	1918-09-05	60	A
USGS	10128500	1918-09-06	60	A
USGS	10128500	1918-09-07	60	A
USGS	10128500	1918-09-08	60	A
USGS	10128500	1918-09-09	60	A
USGS	10128500	1918-09-10	60	A
USGS	10128500	1918-09-11	60	A
USGS	10128500	1918-09-12	60	A
USGS	10128500	1918-09-13	60	A
USGS	10128500	1918-09-14	60	A
USGS	10128500	1918-09-15	66	A
USGS	10128500	1918-09-16	66	A
USGS	10128500	1918-09-17	66	A
USGS	10128500	1918-09-18	60	A
USGS	10128500	1918-09-19	60	A
USGS	10128500	1918-09-20	60	A
USGS	10128500	1918-09-21	60	A
USGS	10128500	1918-09-22	61	A
USGS	10128500	1918-09-23	63	A
USGS	10128500	1918-09-24	64	A
USGS	10128500	1918-09-25	65	A
USGS	10128500	1918-09-26	67	A
USGS	10128500	1918-09-27	68	A
USGS	10128500	1918-09-28	69	A
USGS	10128500	1918-09-29	71	A
USGS	10128500	1918-09-30	72	A
USGS	10128500	1918-10-01	62	A
USGS	10128500	1918-10-02	62	A
USGS	10128500	1918-10-03	62	A
USGS	10128500	1918-10-04	115	A
USGS	10128500	1918-10-05	139	A
USGS	10128500	1918-10-06	162	A
USGS	10128500	1918-10-07	186	A
USGS	10128500	1918-10-08	141	A
USGS	10128500	1918-10-09	115	A
USGS	10128500	1918-10-10	115	A
USGS	10128500	1918-10-11	115	A
USGS	10128500	1918-10-12	115	A
USGS	10128500	1918-10-13	104	A
USGS	10128500	1918-10-14	104	A
USGS	10128500	1918-10-15	93	A
USGS	10128500	1918-10-16	93	A
USGS	10128500	1918-10-17	115	A
USGS	10128500	1918-10-18	128	A
USGS	10128500	1918-10-19	115	A
USGS	10128500	1918-10-20	104	A
USGS	10128500	1918-10-21	104	A
USGS	10128500	1918-10-22	93	A
USGS	10128500	1918-10-23	93	A
USGS	10128500	1918-10-24	84	A
USGS	10128500	1918-10-25	84	A
USGS	10128500	1918-10-26	76	A
USGS	10128500	1918-10-27	76	A
USGS	10128500	1918-10-28	76	A
USGS	10128500	1918-10-29	76	A
USGS	10128500	1918-10-30	76	A
USGS	10128500	1918-10-31	76	A
USGS	10128500	1918-11-01	76	A
USGS	10128500	1918-11-02	76	A
USGS	10128500	1918-11-03	76	A
USGS	10128500	1918-11-04	76	A
USGS	10128500	1918-11-05	76	A
USGS	10128500	1918-11-06	69	A
USGS	10128500	1918-11-07	69	A
USGS	10128500	1918-11-08	69	A
USGS	10128500	1918-11-09	62	A
USGS	10128500	1918-11-10	62	A
USGS	10128500	1918-11-11	62	A
USGS	10128500	1918-11-12	62	A
USGS	10128500	1918-11-13	62	A
USGS	10128500	1918-11-14	62	A
USGS	10128500	1918-11-15	62	A
USGS	10128500	1918-11-16	62	A
USGS	10128500	1918-11-17	62	A
USGS	10128500	1918-11-18	62	A
USGS	10128500	1918-11-19	62	A
USGS	10128500	1918-11-20	62	A
USGS	10128500	1918-11-21	62	A
USGS	10128500	1918-11-22	62	A
USGS	10128500	1918-11-23	58	A
USGS	10128500	1918-11-24	58	A
USGS	10128500	1918-11-25	58	A
USGS	10128500	1918-11-26	58	A
USGS	10128500	1918-11-27	58	A
USGS	10128500	1918-11-28	58	A
USGS	10128500	1918-11-29	58	A
USGS	10128500	1918-11-30	58	A
USGS	10128500	1918-12-01	65	A
USGS	10128500	1918-12-02	65	A
USGS	10128500	1918-12-03	65	A
USGS	10128500	1918-12-04	65	A
USGS	10128500	1918-12-05	65	A
USGS	10128500	1918-12-06	65	A
USGS	10128500	1918-12-07	65	A
USGS	10128500	1918-12-08	65	A
USGS	10128500	1918-12-09	65	A
USGS	10128500	1918-12-10	65	A
USGS	10128500	1918-12-11	65	A
USGS	10128500	1918-12-12	65	A
USGS	10128500	1918-12-13	65	A
USGS	10128500	1918-12-14	65	A
USGS	10128500	1918-12-15	65	A
USGS	10128500	1918-12-16	65	A
USGS	10128500	1918-12-17	65	A
USGS	10128500	1918-12-18	65	A
USGS	10128500	1918-12-19	65	A
USGS	10128500	1918-12-20	65	A
USGS	10128500	1918-12-21	65	A
USGS	10128500	1918-12-22	65	A
USGS	10128500	1918-12-23	65	A
USGS	10128500	1918-12-24	65	A
USGS	10128500	1918-12-25	65	A
USGS	10128500	1918-12-26	65	A
USGS	10128500	1918-12-27	65	A
USGS	10128500	1918-12-28	65	A
USGS	10128500	1918-12-29	65	A
USGS	10128500	1918-12-30	65	A
USGS	10128500	1918-12-31	65	A
USGS	10128500	1919-01-01	50	A
USGS	10128500	1919-01-02	50	A
USGS	10128500	1919-01-03	50	A
USGS	10128500	1919-01-04	50	A
USGS	10128500	1919-01-05	50	A
USGS	10128500	1919-01-06	50	A
USGS	10128500	1919-01-07	50	A
USGS	10128500	1919-01-08	50	A
USGS	10128500	1919-01-09	50	A
USGS	10128500	1919-01-10	50	A
USGS	10128500	1919-01-11	50	A
USGS	10128500	1919-01-12	50	A
USGS	10128500	1919-01-13	50	A
USGS	10128500	1919-01-14	50	A
USGS	10128500	1919-01-15	50	A
USGS	10128500	1919-01-16	50	A
USGS	10128500	1919-01-17	50	A
USGS	10128500	1919-01-18	50	A
USGS	10128500	1919-01-19	50	A
USGS	10128500	1919-01-20	50	A
USGS	10128500	1919-01-21	50	A
USGS	10128500	1919-01-22	50	A
USGS	10128500	1919-01-23	50	A
USGS	10128500	1919-01-24	50	A
USGS	10128500	1919-01-25	50	A
USGS	10128500	1919-01-26	50	A
USGS	10128500	1919-01-27	50	A
USGS	10128500	1919-01-28	50	A
USGS	10128500	1919-01-29	50	A
USGS	10128500	1919-01-30	50	A
USGS	10128500	1919-01-31	50	A
USGS	10128500	1919-02-01	55	A
USGS	10128500	1919-02-02	55	A
USGS	10128500	1919-02-03	55	A
USGS	10128500	1919-02-04	55	A
USGS	10128500	1919-02-05	55	A
USGS	10128500	1919-02-06	55	A
USGS	10128500	1919-02-07	55	A
USGS	10128500	1919-02-08	55	A
USGS	10128500	1919-02-09	55	A
USGS	10128500	1919-02-10	55	A
USGS	10128500	1919-02-11	55	A
USGS	10128500	1919-02-12	55	A
USGS	10128500	1919-02-13	55	A
USGS	10128500	1919-02-14	55	A
USGS	10128500	1919-02-15	55	A
USGS	10128500	1919-02-16	55	A
USGS	10128500	1919-02-17	58	A
USGS	10128500	1919-02-18	58	A
USGS	10128500	1919-02-19	58	A
USGS	10128500	1919-02-20	58	A
USGS	10128500	1919-02-21	58	A
USGS	10128500	1919-02-22	58	A
USGS	10128500	1919-02-23	58	A
USGS	10128500	1919-02-24	58	A
USGS	10128500	1919-02-25	58	A
USGS	10128500	1919-02-26	58	A
USGS	10128500	1919-02-27	58	A
USGS	10128500	1919-02-28	58	A
USGS	10128500	1919-03-01	55	A
USGS	10128500	1919-03-02	55	A
USGS	10128500	1919-03-03	55	A
USGS	10128500	1919-03-04	55	A
USGS	10128500	1919-03-05	55	A
USGS	10128500	1919-03-06	55	A
USGS	10128500	1919-03-07	55	A
USGS	10128500	1919-03-08	55	A
USGS	10128500	1919-03-09	55	A
USGS	10128500	1919-03-10	55	A
USGS	10128500	1919-03-11	55	A
USGS	10128500	1919-03-12	55	A
USGS	10128500	1919-03-13	50	A
USGS	10128500	1919-03-14	50	A
USGS	10128500	1919-03-15	50	A
USGS	10128500	1919-03-16	50	A
USGS	10128500	1919-03-17	50	A
USGS	10128500	1919-03-18	50	A
USGS	10128500	1919-03-19	56	A
USGS	10128500	1919-03-20	56	A
USGS	10128500	1919-03-21	62	A
USGS	10128500	1919-03-22	62	A
USGS	10128500	1919-03-23	69	A
USGS	10128500	1919-03-24	69	A
USGS	10128500	1919-03-25	69	A
USGS	10128500	1919-03-26	69	A
USGS	10128500	1919-03-27	69	A
USGS	10128500	1919-03-28	76	A
USGS	10128500	1919-03-29	76	A
USGS	10128500	1919-03-30	84	A
USGS	10128500	1919-03-31	93	A
USGS	10128500	1919-04-01	93	A
USGS	10128500	1919-04-02	93	A
USGS	10128500	1919-04-03	84	A
USGS	10128500	1919-04-04	84	A
USGS	10128500	1919-04-05	84	A
USGS	10128500	1919-04-06	76	A
USGS	10128500	1919-04-07	76	A
USGS	10128500	1919-04-08	76	A
USGS	10128500	1919-04-09	76	A
USGS	10128500	1919-04-10	76	A
USGS	10128500	1919-04-11	76	A
USGS	10128500	1919-04-12	76	A
USGS	10128500	1919-04-13	76	A
USGS	10128500	1919-04-14	76	A
USGS	10128500	1919-04-15	93	A
USGS	10128500	1919-04-16	104	A
USGS	10128500	1919-04-17	104	A
USGS	10128500	1919-04-18	115	A
USGS	10128500	1919-04-19	115	A
USGS	10128500	1919-04-20	141	A
USGS	10128500	1919-04-21	170	A
USGS	10128500	1919-04-22	236	A
USGS	10128500	1919-04-23	310	A
USGS	10128500	1919-04-24	369	A
USGS	10128500	1919-04-25	410	A
USGS	10128500	1919-04-26	349	A
USGS	10128500	1919-04-27	310	A
USGS	10128500	1919-04-28	310	A
USGS	10128500	1919-04-29	310	A
USGS	10128500	1919-04-30	349	A
USGS	10128500	1919-05-01	430	A
USGS	10128500	1919-05-02	451	A
USGS	10128500	1919-05-03	472	A
USGS	10128500	1919-05-04	516	A
USGS	10128500	1919-05-05	472	A
USGS	10128500	1919-05-06	472	A
USGS	10128500	1919-05-07	472	A
USGS	10128500	1919-05-08	472	A
USGS	10128500	1919-05-09	472	A
USGS	10128500	1919-05-10	516	A
USGS	10128500	1919-05-11	494	A
USGS	10128500	1919-05-12	472	A
USGS	10128500	1919-05-13	451	A
USGS	10128500	1919-05-14	516	A
USGS	10128500	1919-05-15	562	A
USGS	10128500	1919-05-16	727	A
USGS	10128500	1919-05-17	790	A
USGS	10128500	1919-05-18	860	A
USGS	10128500	1919-05-19	1000	A
USGS	10128500	1919-05-20	1160	A
USGS	10128500	1919-05-21	930	A
USGS	10128500	1919-05-22	1160	A
USGS	10128500	1919-05-23	1160	A
USGS	10128500	1919-05-24	1160	A
USGS	10128500	1919-05-25	1000	A
USGS	10128500	1919-05-26	1080	A
USGS	10128500	1919-05-27	1080	A
USGS	10128500	1919-05-28	1490	A
USGS	10128500	1919-05-29	1580	A
USGS	10128500	1919-05-30	1320	A
USGS	10128500	1919-05-31	790	A
USGS	10128500	1919-06-01	612	A
USGS	10128500	1919-06-02	516	A
USGS	10128500	1919-06-03	516	A
USGS	10128500	1919-06-04	539	A
USGS	10128500	1919-06-05	562	A
USGS	10128500	1919-06-06	516	A
USGS	10128500	1919-06-07	516	A
USGS	10128500	1919-06-08	516	A
USGS	10128500	1919-06-09	667	A
USGS	10128500	1919-06-10	667	A
USGS	10128500	1919-06-11	562	A
USGS	10128500	1919-06-12	562	A
USGS	10128500	1919-06-13	562	A
USGS	10128500	1919-06-14	516	A
USGS	10128500	1919-06-15	472	A
USGS	10128500	1919-06-16	430	A
USGS	10128500	1919-06-17	410	A
USGS	10128500	1919-06-18	369	A
USGS	10128500	1919-06-19	349	A
USGS	10128500	1919-06-20	349	A
USGS	10128500	1919-06-21	330	A
USGS	10128500	1919-06-22	310	A
USGS	10128500	1919-06-23	291	A
USGS	10128500	1919-06-24	254	A
USGS	10128500	1919-06-25	236	A
USGS	10128500	1919-06-26	219	A
USGS	10128500	1919-06-27	170	A
USGS	10128500	1919-06-28	156	A
USGS	10128500	1919-06-29	156	A
USGS	10128500	1919-06-30	156	A
USGS	10128500	1919-07-01	141	A
USGS	10128500	1919-07-02	141	A
USGS	10128500	1919-07-03	128	A
USGS	10128500	1919-07-04	128	A
USGS	10128500	1919-07-05	128	A
USGS	10128500	1919-07-06	115	A
USGS	10128500	1919-07-07	115	A
USGS	10128500	1919-07-08	104	A
USGS	10128500	1919-07-09	93	A
USGS	10128500	1919-07-10	93	A
USGS	10128500	1919-07-11	93	A
USGS	10128500	1919-07-12	93	A
USGS	10128500	1919-07-13	93	A
USGS	10128500	1919-07-14	93	A
USGS	10128500	1919-07-15	84	A
USGS	10128500	1919-07-16	84	A
USGS	10128500	1919-07-17	84	A
USGS	10128500	1919-07-18	84	A
USGS	10128500	1919-07-19	84	A
USGS	10128500	1919-07-20	84	A
USGS	10128500	1919-07-21	84	A
USGS	10128500	1919-07-22	84	A
USGS	10128500	1919-07-23	93	A
USGS	10128500	1919-07-24	104	A
USGS	10128500	1919-07-25	93	A
USGS	10128500	1919-07-26	93	A
USGS	10128500	1919-07-27	84	A
USGS	10128500	1919-07-28	81	A
USGS	10128500	1919-07-29	84	A
USGS	10128500	1919-07-30	84	A
USGS	10128500	1919-07-31	84	A
USGS	10128500	1919-08-01	84	A
USGS	10128500	1919-08-02	84	A
USGS	10128500	1919-08-03	84	A
USGS	10128500	1919-08-04	76	A
USGS	10128500	1919-08-05	76	A
USGS	10128500	1919-08-06	76	A
USGS	10128500	1919-08-07	76	A
USGS	10128500	1919-08-08	69	A
USGS	10128500	1919-08-09	69	A
USGS	10128500	1919-08-10	69	A
USGS	10128500	1919-08-11	69	A
USGS	10128500	1919-08-12	62	A
USGS	10128500	1919-08-13	62	A
USGS	10128500	1919-08-14	62	A
USGS	10128500	1919-08-15	62	A
USGS	10128500	1919-08-16	62	A
USGS	10128500	1919-08-17	62	A
USGS	10128500	1919-08-18	62	A
USGS	10128500	1919-08-19	62	A
USGS	10128500	1919-08-20	62	A
USGS	10128500	1919-08-21	56	A
USGS	10128500	1919-08-22	56	A
USGS	10128500	1919-08-23	56	A
USGS	10128500	1919-08-24	56	A
USGS	10128500	1919-08-25	56	A
USGS	10128500	1919-08-26	56	A
USGS	10128500	1919-08-27	56	A
USGS	10128500	1919-08-28	56	A
USGS	10128500	1919-08-29	56	A
USGS	10128500	1919-08-30	56	A
USGS	10128500	1919-08-31	56	A
USGS	10128500	1919-09-01	62	A
USGS	10128500	1919-09-02	84	A
USGS	10128500	1919-09-03	76	A
USGS	10128500	1919-09-04	115	A
USGS	10128500	1919-09-05	84	A
USGS	10128500	1919-09-06	62	A
USGS	10128500	1919-09-07	69	A
USGS	10128500	1919-09-08	66	A
USGS	10128500	1919-09-09	62	A
USGS	10128500	1919-09-10	62	A
USGS	10128500	1919-09-11	62	A
USGS	10128500	1919-09-12	56	A
USGS	10128500	1919-09-13	56	A
USGS	10128500	1919-09-14	56	A
USGS	10128500	1919-09-15	56	A
USGS	10128500	1919-09-16	69	A
USGS	10128500	1919-09-17	62	A
USGS	10128500	1919-09-18	69	A
USGS	10128500	1919-09-19	62	A
USGS	10128500	1919-09-20	56	A
USGS	10128500	1919-09-21	56	A
USGS	10128500	1919-09-22	56	A
USGS	10128500	1919-09-23	56	A
USGS	10128500	1919-09-24	56	A
USGS	10128500	1919-09-25	56	A
USGS	10128500	1919-09-26	56	A
USGS	10128500	1919-09-27	56	A
USGS	10128500	1919-09-28	76	A
USGS	10128500	1919-09-29	141	A
USGS	10128500	1919-09-30	93	A
USGS	10128500	1919-10-01	115	A
USGS	10128500	1919-10-02	115	A
USGS	10128500	1919-10-03	115	A
USGS	10128500	1919-10-04	115	A
USGS	10128500	1919-10-05	115	A
USGS	10128500	1919-10-06	115	A
USGS	10128500	1919-10-07	115	A
USGS	10128500	1919-10-08	115	A
USGS	10128500	1919-10-09	104	A
USGS	10128500	1919-10-10	93	A
USGS	10128500	1919-10-11	93	A
USGS	10128500	1919-10-12	93	A
USGS	10128500	1919-10-13	93	A
USGS	10128500	1919-10-14	93	A
USGS	10128500	1919-10-15	93	A
USGS	10128500	1919-10-16	93	A
USGS	10128500	1919-10-17	84	A
USGS	10128500	1919-10-18	84	A
USGS	10128500	1919-10-19	84	A
USGS	10128500	1919-10-20	84	A
USGS	10128500	1919-10-21	84	A
USGS	10128500	1919-10-22	76	A
USGS	10128500	1919-10-23	76	A
USGS	10128500	1919-10-24	76	A
USGS	10128500	1919-10-25	76	A
USGS	10128500	1919-10-26	76	A
USGS	10128500	1919-10-27	76	A
USGS	10128500	1919-10-28	62	A
USGS	10128500	1919-10-29	76	A
USGS	10128500	1919-10-30	76	A
USGS	10128500	1919-10-31	69	A
USGS	10128500	1919-11-01	76	A
USGS	10128500	1919-11-02	84	A
USGS	10128500	1919-11-03	84	A
USGS	10128500	1919-11-04	84	A
USGS	10128500	1919-11-05	84	A
USGS	10128500	1919-11-06	76	A
USGS	10128500	1919-11-07	76	A
USGS	10128500	1919-11-08	76	A
USGS	10128500	1919-11-09	69	A
USGS	10128500	1919-11-10	76	A
USGS	10128500	1919-11-11	76	A
USGS	10128500	1919-11-12	76	A
USGS	10128500	1919-11-13	76	A
USGS	10128500	1919-11-14	76	A
USGS	10128500	1919-11-15	76	A
USGS	10128500	1919-11-16	76	A
USGS	10128500	1919-11-17	76	A
USGS	10128500	1919-11-18	76	A
USGS	10128500	1919-11-19	76	A
USGS	10128500	1919-11-20	76	A
USGS	10128500	1919-11-21	76	A
USGS	10128500	1919-11-22	76	A
USGS	10128500	1919-11-23	76	A
USGS	10128500	1919-11-24	76	A
USGS	10128500	1919-11-25	76	A
USGS	10128500	1919-11-26	76	A
USGS	10128500	1919-11-27	69	A
USGS	10128500	1919-11-28	69	A
USGS	10128500	1919-11-29	69	A
USGS	10128500	1919-11-30	69	A
USGS	10128500	1919-12-01	69	A
USGS	10128500	1919-12-02	69	A
USGS	10128500	1919-12-03	69	A
USGS	10128500	1919-12-04	76	A
USGS	10128500	1919-12-05	76	A
USGS	10128500	1919-12-06	76	A
USGS	10128500	1919-12-07	65	A
USGS	10128500	1919-12-08	65	A
USGS	10128500	1919-12-09	65	A
USGS	10128500	1919-12-10	50	A
USGS	10128500	1919-12-11	50	A
USGS	10128500	1919-12-12	50	A
USGS	10128500	1919-12-13	50	A
USGS	10128500	1919-12-14	50	A
USGS	10128500	1919-12-15	50	A
USGS	10128500	1919-12-16	50	A
USGS	10128500	1919-12-17	50	A
USGS	10128500	1919-12-18	50	A
USGS	10128500	1919-12-19	50	A
USGS	10128500	1919-12-20	50	A
USGS	10128500	1919-12-21	50	A
