,RES1 Smith And Morehouse.Storage,RES2 Rockport.Storage,RES3 Echo.Storage,RES4 Lost Creek.Storage,RES5 East Canyon.Storage,RES6 Causey.Storage,RES7 Pineview.Storage,RES8 Willard Bay.Storage,RES9 Gravel Pit.Storage,RES10 Chalk Creek.Storage,Protected Pools.Pineview,Protected Pools.East Canyon,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion,Oakley Diversion:SA2 Oakley to Wanship.Diversion,Wanship Diversion:SA3 Wanship to Echo.Diversion,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion,Lost Creek Diversion:SA5 Lost Creek.Diversion,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion,Park City Diversion:SA7 Park City.Diversion,East Canyon Diversion:SA8 East Canyon.Diversion,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion,Gateway Canal Diversion:SA10 Gateway Canal.Diversion,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion,Slaterville Diversion:SA15 Slaterville.Diversion,Warren Canal Diversion:SA16 Warren Canal.Diversion,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion,GSL Minerals Diversion:SA18 GSL Minerals.Diversion,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion Requested,Oakley Diversion:SA2 Oakley to Wanship.Diversion Requested,Wanship Diversion:SA3 Wanship to Echo.Diversion Requested,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion Requested,Lost Creek Diversion:SA5 Lost Creek.Diversion Requested,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion Requested,Park City Diversion:SA7 Park City.Diversion Requested,East Canyon Diversion:SA8 East Canyon.Diversion Requested,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion Requested,Gateway Canal Diversion:SA10 Gateway Canal.Diversion Requested,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion Requested,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion Requested,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion Requested,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion Requested,Slaterville Diversion:SA15 Slaterville.Diversion Requested,Warren Canal Diversion:SA16 Warren Canal.Diversion Requested,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion Requested,GSL Minerals Diversion:SA18 GSL Minerals.Diversion Requested,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion Requested,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion Requested,Chalk Creek and Weber River Confluence.Inflow1,Davis Weber Canal Sources Confluence.Inflow1,East Canyon Creek and Weber River Confluence.Inflow1,Independent Streams Confluence.Inflow1,Lost Creek and Weber River Confluence.Inflow1,Ogden and Weber River Confluence.Inflow1,Q11 Reach Gain Confluence.Inflow1,Q20 Reach Gain Confluence.Inflow1,Q37 Reach Gain Confluence.Inflow1,Q46 Reach Gain Confluence.Inflow1,Q53 Reach Gain Confluence.Inflow1,Q57 Reach Gain Confluence.Inflow1,Q68 Sewage Outfall Confluence.Inflow1,Q8 Reach Gain Confluence.Inflow1,Q81 Reach Gain Confluence.Inflow1,Q82 Reach Gain Confluence.Inflow1,Smith And Morehouse and Weber River Confluence.Inflow1,Wells Confluence.Inflow1,Wheeler Creek and Ogden River Confluence.Inflow1,Willard Bay Releases and Weber River Confluence.Inflow1,Chalk Creek and Weber River Confluence.Inflow2,Davis Weber Canal Sources Confluence.Inflow2,East Canyon Creek and Weber River Confluence.Inflow2,Independent Streams Confluence.Inflow2,Lost Creek and Weber River Confluence.Inflow2,Ogden and Weber River Confluence.Inflow2,Q11 Reach Gain Confluence.Inflow2,Q20 Reach Gain Confluence.Inflow2,Q37 Reach Gain Confluence.Inflow2,Q46 Reach Gain Confluence.Inflow2,Q53 Reach Gain Confluence.Inflow2,Q57 Reach Gain Confluence.Inflow2,Q68 Sewage Outfall Confluence.Inflow2,Q8 Reach Gain Confluence.Inflow2,Q81 Reach Gain Confluence.Inflow2,Q82 Reach Gain Confluence.Inflow2,Smith And Morehouse and Weber River Confluence.Inflow2,Wells Confluence.Inflow2,Wheeler Creek and Ogden River Confluence.Inflow2,Willard Bay Releases and Weber River Confluence.Inflow2,Chalk Creek and Weber River Confluence.Outflow,Davis Weber Canal Sources Confluence.Outflow,East Canyon Creek and Weber River Confluence.Outflow,Independent Streams Confluence.Outflow,Lost Creek and Weber River Confluence.Outflow,Ogden and Weber River Confluence.Outflow,Q11 Reach Gain Confluence.Outflow,Q20 Reach Gain Confluence.Outflow,Q37 Reach Gain Confluence.Outflow,Q46 Reach Gain Confluence.Outflow,Q53 Reach Gain Confluence.Outflow,Q57 Reach Gain Confluence.Outflow,Q68 Sewage Outfall Confluence.Outflow,Q8 Reach Gain Confluence.Outflow,Q81 Reach Gain Confluence.Outflow,Q82 Reach Gain Confluence.Outflow,Smith And Morehouse and Weber River Confluence.Outflow,Wells Confluence.Outflow,Wheeler Creek and Ogden River Confluence.Outflow,Willard Bay Releases and Weber River Confluence.Outflow,WBWCD ASR.Inflow,WBWCD ASR.Outflow,WBWCD ASR.Percolation,WBWCD ASR.Pumped Flow,WBWCD ASR.Storage,New Res Confluence.Inflow1,New Res Confluence.Inflow2,New Res Confluence.Outflow
2/1/1998,8350,61260,53755.07344,22510,32850.72455,5790.974113,17382.21566,211964.2802,NaN,NaN,17382.21566,27269.93456,959.7868644,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,959.7868644,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,6802.713299,0,3481.17728,2831.815126,2938.379565,13531.76064,5348.593933,0,3781.17728,7007.441471,600,2604.352833,503.6338037,2239.502684,14462.39576,0,2706.935867,2111.815126,600,0,1498.133881,0,300,198.1848741,542.7977145,930.6351255,1454.119366,2938.379565,5338.079318,6524.319166,2004.352833,0,2000,3109.091249,615.5524267,503.6338037,492.3536813,720,330.6351255,0,8300.84718,0,3781.17728,3030,3481.17728,14462.39576,6802.713299,2938.379565,9119.256597,13531.76064,2604.352833,2604.352833,2503.633804,5348.593933,15077.94819,503.6338037,3199.289548,2831.815126,930.6351255,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
3/1/1998,8350,61260,73940,22510,40008.28704,7870,39314.13919,227302.1243,NaN,NaN,39314.13919,34427.49705,2304.222477,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,2304.222477,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,20133.37512,0,20603.67519,2810.844978,18105.51441,51991.08284,12786.84559,5260.0951,20903.67519,33710.0439,1642.578386,9752.675296,0,5376.519113,54180.83347,0,5998.197178,2150.844978,600,0,5311.646548,0,300,219.1550216,2498.160788,2189.750633,7346.529528,12845.41931,14957.21368,18281.03894,8110.09691,12779.24824,2000,7410.326476,0,0,1682.544412,660,1589.750633,0,25445.02166,0,20903.67519,3030,20603.67519,54180.83347,20133.37512,18105.51441,35860.88887,51991.08284,9752.675296,22531.92353,2000,12786.84559,54180.83347,0,7680.74159,2810.844978,2189.750633,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
4/1/1998,8350,61260,73940,22510,51200,7870,86925.65152,227302.9322,NaN,NaN,42925.65152,22400,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,43862.39488,1650,110672.4161,4758.404113,102550.7465,153495.9191,24646.03414,54888.27468,111257.6544,129567.2513,9598.366647,24781.1654,95183.11356,18888.7086,155712.2458,95183.11356,13913.41356,2618.404113,256,96208.11356,11113.1798,0,585.2383038,291.5958869,8370.669676,2216.326702,19216.36074,47662.47177,20928.00094,25578.66782,15182.79876,23558.2741,2000,5887.22383,0,0,4975.295043,2140,2227.326702,0,54975.57468,1650,111257.6544,5050,110921.4161,155712.2458,43862.39488,102550.7465,132185.6554,155145.9191,24781.1654,48339.4395,97183.11356,24775.93243,155712.2458,95183.11356,18888.7086,4758.404113,2483.326702,96208.11356,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
5/1/1998,8350,61260,73940,22510,51200,7870,110150,227304.0506,NaN,NaN,66150,22400,19246.1587,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,19246.1587,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,54133.74951,10725,129912.8026,8672.36264,122860.8468,196709.5631,44032.35273,76380.13192,140837.2709,168263.003,21951.22293,32074.03205,151363.1902,33917.28363,226175.7935,151363.1902,47413.13493,6992.36264,30581.184,164688.1902,24399.3824,0,10924.46829,417.6373602,11533.9558,29466.23037,10101.39678,46480.71489,34634.0947,42330.56019,15194.80912,26061.74798,2000,13553.06341,0,0,16712.3074,1680,2890.046372,0,78533.13192,10725,140837.2709,9090,134394.8026,226175.7935,54133.74951,122860.8468,175471.3656,210593.5631,37146.03205,58135.78003,153363.1902,47470.34704,226175.7935,151363.1902,64125.44233,8672.36264,33471.23037,164688.1902,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
6/1/1998,8350,61260,73940,22264.51474,51200,7588.530634,104565.9423,219890.705,NaN,NaN,66150,22400,12900.54105,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,12900.54105,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,19130.56241,14025,25559.49075,13590.69318,31286.49075,24904.12379,18009.14143,23428.76367,25957.91106,27248.02554,5688.501644,0,6587.5,16232.30244,25504.12379,4824.207314,32340.59516,11540.69318,4943.536522,27374.20731,7217.651261,0,398.4203146,549.3068157,0,600,1121.420977,7857.727079,13334.80766,16298.09825,1602.498356,6314.951896,5000,6763.177887,2155.135505,1763.292686,10596.24833,2050,996.4634782,0,26348.21367,14025,25957.91106,14140,31286.49075,25504.12379,19130.56241,31286.49075,39292.71872,43546.12379,7291,6314.951896,11587.5,22995.48033,27659.2593,6587.5,42936.84349,13590.69318,5940,27374.20731,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
7/1/1998,8058.371442,56780.31654,50922.10193,20562.87844,40874.09266,2841.98723,74722.47319,203856.0942,NaN,NaN,51045.94284,20838.99962,3744.443045,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,3744.443045,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,4009.632975,18975,24568.07356,19869.7218,29797.07356,8791.393472,3000,26143.5419,33359.46704,23657.78694,6845.313109,0,5700.5,0,23350,5700.5,10157.19139,17619.7218,20461.31784,23350,1956.95004,0,8791.393472,330.2782033,0,14558.60653,1009.632975,3653.531667,8332.041705,10183.60653,794.3868914,1092.1154,5000,3365.811853,0,0,2519.251653,2250,238.2886847,4900.5,5966.583016,18975,33359.46704,20200,29797.07356,23350,4009.632975,29797.07356,41691.50874,33841.39347,7639.7,1092.1154,10700.5,3365.811853,23350,5700.5,12676.44304,19869.7218,20699.60653,28250.5,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
8/1/1998,8350.000005,53602.84685,28973.44645,20061.38866,31400.92705,1000.000001,45410.71261,189792.0184,NaN,NaN,36056.98447,19678.55556,2411.222071,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,4685.192554,8600,5874,23575,5104,4900.5,2736,5346,0,2411.222071,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,5429.412432,18150,22813.0629,18895.45276,27793.0629,8312.48558,3000,26406.26907,31125.54848,21970.97116,3611.805613,0,5004.5,377.9767352,22806.79434,4375.968095,7039.185981,16825.45276,20237.54675,23575,1523.708291,0,8312.48558,294.5472444,0,14494.30876,2429.412432,1386.793832,8048.875434,9837.51442,1073.386942,593.51145,5000,3811.03818,768.2056612,628.5319046,622.0128252,2070,130.7620054,4375.968095,6953.120723,18150,31125.54848,19190,27793.0629,22806.79434,5429.412432,27793.0629,39174.42392,31808.48558,4685.192554,593.51145,10004.5,4189.014915,23575,5004.5,7661.198806,18895.45276,20368.30876,27950.9681,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
9/1/1998,8350,52546.54687,14418.11042,19460.78455,25037.94353,1000,26577.97417,180275.442,NaN,NaN,27882.20877,18801.22423,1714.11018,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,2408.50255,5848,4806,16400,3248,4779.5,1881,4131,0,1714.11018,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,6336.094415,13200,16613.69419,13910.10615,20846.69419,5469.523425,3000,20409.28868,22083.21762,15070.04685,1393.627092,0,6027.5,1928.990426,13395.83346,3569.545555,4308.832913,13050.10615,12655.594,16400,1293.148489,0,5469.523425,229.8938531,1.86639E-12,7926.310031,3336.094415,437.4055087,6324.93538,7730.476575,1014.875458,97.68287078,2000,3494.466834,3004.166544,2457.954445,1364.267693,860,76.71602961,3569.545555,7629.242904,13200,22083.21762,14140,20846.69419,13395.83346,6336.094415,20846.69419,28408.153,22800.52342,2408.50255,97.68287078,8027.5,5423.457259,16400,6027.5,5673.100605,13910.10615,12732.31003,19969.54555,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
10/1/1998,8350,54721.55905,21547.74428,20291.88428,26544.4676,2091.870535,26413.1275,173878.7811,NaN,NaN,27594.95297,20317.87008,1555.397802,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,1555.397802,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,5612.679512,5775,450,4834.18508,0,271.5956764,3000,0,750,1292.86626,600,1740.212858,5492,3539.941538,871.5956764,3566.744796,4418.235978,3744.18508,751.1585218,3224.68537,1599.965324,0,300,215.8149196,450,600,2612.679512,0,4287.051341,5239.729416,1140.212858,0,2000,1850.870584,2353.089694,1925.255204,758.3033612,1090,115.8414782,3417.059426,7212.644836,5775,750,5050,450,871.5956764,5612.679512,0,5037.051341,6532.595676,1740.212858,1740.212858,7492,5390.812122,3224.68537,5492,5176.53934,4834.18508,867,6641.744796,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
11/1/1998,8350,58225.20448,29102.87252,21004.8107,28563.20193,3124.421612,28571.60191,177849.4313,NaN,NaN,28571.60191,22336.60441,1505.807759,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,1505.807759,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,5582.821014,0,3499.743477,2782.404187,3049.743477,11165.20677,3000,0,3799.743477,6754.729655,600,2028.206807,6954,3513.551439,11950.65017,6954,4205.975852,852.4041873,600,6954,1972.307228,0,300,247.5958127,450,785.4433967,2582.821014,3049.743477,3807.390366,4653.477114,1428.206807,730.2676028,2000,2990.093998,0,0,813.3833455,1930,185.4433967,0,7555.128242,0,3799.743477,3030,3499.743477,11950.65017,5582.821014,3049.743477,7607.133843,11408.20677,2028.206807,2758.47441,8954,6503.645437,11950.65017,6954,5019.359198,2782.404187,785.4433967,6954,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
12/1/1998,8350,61260,38885.79218,22077.16596,30581.86285,4080.857957,30228.38228,186376.6281,NaN,NaN,30228.38228,24355.26532,1408.481909,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,1408.481909,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,7927.270373,0,2164.525247,2845.610776,1714.525247,10049.46591,3981.867613,0,2464.525247,5390.012621,600,2256.780369,1569.5,3286.457788,10831.99675,1569.5,3870.208927,1085.610776,600,1569.5,1855.649291,0,300,184.3892243,450,782.5308338,3945.40276,1714.525247,4011.098149,4902.453294,1656.780369,0,2000,3730.205341,0,0,824.7307698,1760,182.5308338,0,9782.919665,0,2464.525247,3030,2164.525247,10831.99675,7927.270373,1714.525247,6475.623397,10292.46591,2256.780369,2256.780369,3569.5,7016.663128,10831.99675,1569.5,4694.939697,2845.610776,782.5308338,1569.5,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
1/1/1999,8350,61260,48437.39582,22510,32379.06848,4954.023888,31803.57168,201897.0941,NaN,NaN,31803.57168,26152.47095,1140.81347,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,1140.81347,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,7994.187249,0,3796.793451,1825.633268,3081.395036,11271.48708,6145.663087,0,4096.793451,6755.807285,600,2175.189399,3398.974994,2661.898098,12050.16327,0,3007.726143,1035.633268,600,0,1557.416386,0,300,194.3667318,715.3984146,778.676191,1848.524161,3081.395036,3694.647102,4515.679792,1575.189399,0,2000,3483.76499,4154.302771,3398.974994,794.9854247,790,178.676191,0,9551.603635,0,4096.793451,2020,3796.793451,12050.16327,7994.187249,3081.395036,7791.440553,11271.48708,2175.189399,2175.189399,5398.974994,6145.663087,16204.46604,3398.974994,3802.711568,1825.633268,778.676191,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
2/1/1999,8350,61260,56944.49561,22510,34380.41479,5831.876532,33951.88546,217393.4008,NaN,NaN,33951.88546,28153.81727,982.228972,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,982.228972,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,6946.030734,0,4270.873959,2831.014633,3120.589132,15049.73092,5429.01225,0,4570.873959,8125.301543,600,2748.31378,132.6447108,2291.867601,16018.18544,0,2753.406086,2111.014633,600,0,1561.069057,0,300,198.9853668,1150.284827,968.4545179,1517.018484,3120.589132,5665.442218,6924.429378,2148.31378,0,2000,3137.144649,162.1213132,132.6447108,520.690487,720,368.4545179,0,8507.099791,0,4570.873959,3030,4270.873959,16018.18544,6946.030734,3120.589132,10236.31618,15049.73092,2748.31378,2748.31378,2132.644711,5429.01225,16180.30675,132.6447108,3274.096573,2831.014633,968.4545179,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
3/1/1999,8350,61260,73940,22510,40993.51726,7870,54177.80993,227302.1243,NaN,NaN,54177.80993,34766.91974,2151.277262,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,2151.277262,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,18704.48762,0,20641.90066,2810.167151,18328.47995,49701.51826,12109.09426,6576.573507,20941.90066,32701.13665,1417.832513,8840.708184,0,5019.646946,51746.97795,0,5647.464473,2150.167151,600,0,4867.590281,0,300,219.8328486,2313.420706,2045.459688,6595.393361,11751.90645,13909.40314,17000.38161,7422.875671,11985.21629,2000,7089.447311,0,0,1523.459736,660,1445.459688,0,23572.0779,0,20941.90066,3030,20641.90066,51746.97795,18704.48762,18328.47995,34851.3038,49701.51826,8840.708184,20825.92447,2000,12109.09426,51746.97795,0,7170.924208,2810.167151,2045.459688,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
4/1/1999,8350,61260,73940,22510,51136.6878,7870,94658.58925,227302.9322,NaN,NaN,50658.58925,22336.6878,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,35292.84447,1650,88531.35601,4766.285786,82230.34428,127202.1696,21616.52814,44570.15307,88701.35601,105324.7649,8302.581288,20468.4841,68594.07281,16078.84166,129123.205,68594.07281,12009.23993,2626.285786,256,69619.07281,9364.608592,0,170,283.7142137,6550.01173,1921.035447,13676.31634,37660.19121,19249.69472,23527.40465,12165.90281,20752.24719,2000,5667.58477,0,0,4069.601727,2140,1932.035447,0,44657.45307,1650,88701.35601,5050,88780.35601,129123.205,35292.84447,82230.34428,107951.0507,128852.1696,20468.4841,41220.73129,70594.07281,21746.42643,129123.205,68594.07281,16078.84166,4766.285786,2188.035447,69619.07281,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
5/1/1999,8350,61260,73940,22510,51200,7870,110150,227304.0506,NaN,NaN,66150,22400,19901.30159,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,19901.30159,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,57100.92652,10725,136681.8922,8670.266685,128855.9583,205743.407,46155.11283,80302.10643,148055.8851,176299.6233,22813.77078,33765.84866,170862.8528,35445.95038,245675.4561,170862.8528,49067.57752,6990.266685,40949.43502,184187.8528,25354.17991,0,11373.99297,419.733315,12307.93384,39932.04907,10945.8137,48553.85188,35450.00487,43327.78373,16024.07788,27014.75167,2000,14147.15676,0,0,17241.67445,1680,2987.61405,0,82455.10643,10725,148055.8851,9090,141163.8922,245675.4561,57100.92652,128855.9583,183505.89,219627.407,38837.84866,60780.60033,172862.8528,49593.10713,245675.4561,170862.8528,66309.25197,8670.266685,43937.04907,184187.8528,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
6/1/1999,8350,61260,73940,21933.15945,51104.31229,6659.593685,100687.5179,214932.4273,NaN,NaN,63272.53976,22304.15158,11622.21675,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,11622.21675,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,15254.91553,14025,20110.85621,13596.32637,25837.85621,16733.93106,14314.15881,18364.31593,20110.85621,20352.46039,5706.530874,0,6587.5,13249.54574,20211.3913,4674.092882,29147.09408,11546.32637,7968.276261,22550,6028.850396,0,0,543.6736327,0,3477.460244,940.7567251,7473.540284,12291.93054,15023.47067,1584.469126,5451.969234,5000,6050.951963,2338.6087,1913.407118,9528.668406,2050,849.1839828,4674.092882,21283.76593,14025,20110.85621,14140,25837.85621,20211.3913,15254.91553,25837.85621,32402.78676,35375.93106,7291,5451.969234,11587.5,19300.49771,22550,6587.5,38675.76249,13596.32637,8817.460244,27224.09288,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
7/1/1999,6034.095557,56226.24316,46926.16144,20150.52583,39818.55218,1645.856489,71316.35485,198901.1146,NaN,NaN,48698.71945,20451.30682,2874.693166,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,2874.693166,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,3808.176473,18975,25814.81342,19896.47242,31043.81342,9462.387547,3000,29366.58652,35277.20096,24999.77509,6855.412123,0,5700.5,0,23350,5700.5,7982.436642,17646.47242,19843.70437,23350,1371.466224,0,9462.387547,303.5275785,0,13887.61245,808.1764726,1677.226891,7783.046553,9512.612453,784.2878766,913.3836838,5000,2810.10729,0,0,3824.256523,2250,184.9080827,4900.5,5179.642697,18975,35277.20096,20200,31043.81342,23350,3808.176473,31043.81342,43060.24751,34512.38755,7639.7,913.3836838,10700.5,2810.10729,23350,5700.5,11806.69317,19896.47242,20028.61245,28250.5,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
8/1/1999,6189.90813,52125.08578,23441.30618,19446.13998,29789.48845,1000,42246.98951,184860.6042,NaN,NaN,33973.32078,19124.32873,2187.018419,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,3316.965451,8600,5874,23575,5104,4900.5,2736,5346,0,2187.018419,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,5105.052723,18150,23533.3914,18911.58735,28513.3914,8699.792229,3000,27416.97425,32233.18363,22745.58446,2349.130976,0,5004.5,0,22782.45625,4356.055116,6398.782233,16841.58735,19841.06292,23575,1286.815234,0,8699.792229,278.4126502,0,14082.66402,2105.052723,1096.41715,7731.988176,9450.207771,967.8344754,406.4610295,5000,3259.794349,792.543747,648.4448839,660.2361864,2070,115.6011004,4356.055116,6391.867958,18150,32233.18363,19190,28513.3914,22782.45625,5105.052723,28513.3914,39965.17181,32195.79223,3316.965451,406.4610295,10004.5,3259.794349,23575,5004.5,7059.018419,18911.58735,19956.66402,27931.05512,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
9/1/1999,7062.237557,50091.8843,8741.269264,18839.26071,23391.7612,1000,23397.08831,175322.418,NaN,NaN,25776.84222,18230.27907,1690.478809,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,2388.330414,5848,4806,16400,3248,4779.5,1881,4131,0,1690.478809,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,6240.377642,13200,16645.45005,13910.6868,20878.45005,5486.669788,3000,20464.87543,22132.11984,15104.33958,1393.51802,0,6027.5,1005.262068,13426.11439,3594.320866,4275.740877,13050.6868,12669.36652,16400,1267.218879,0,5486.669788,229.3131961,1.86639E-12,7939.444604,3240.377642,413.5746293,6310.906537,7713.330212,994.8123941,73.14607968,2000,3435.519646,2973.885608,2433.179134,450,860,76.07808222,3594.320866,7507.596521,13200,22132.11984,14140,20878.45005,13426.11439,6240.377642,20878.45005,28443.02638,22817.66979,2388.330414,73.14607968,8027.5,4440.781714,16400,6027.5,4725.740877,13910.6868,12745.4446,19994.32087,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
10/1/1999,7152.672843,51462.02228,14765.47091,19326.57587,24651.33041,2082.649723,23010.157,168747.3167,NaN,NaN,24213.96054,19500.17997,1310.254564,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,1310.254564,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,4819.247648,577.5,681.5781952,4849.208528,231.5781952,5403.618038,3000,0,981.5781952,1382.506434,600,1531.744721,5492,2878.057607,6003.618038,3618.403198,3819.512171,3759.208528,773.5064722,8293.569685,1275.310673,5197.5,300,200.7914721,450,600,1819.247648,231.5781952,4160.136767,5084.611604,931.7447213,0,2000,1705.083558,2289.951647,1873.596802,450,1090,93.49352781,3597.333513,6094.558321,5775,981.5781952,5050,681.5781952,6003.618038,4819.247648,231.5781952,5141.714962,6467.118038,1531.744721,1531.744721,7492,4583.141165,8293.569685,5492,4269.512171,4849.208528,867,11890.9032,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
